spec,target_reached,target_gain_linear,target_ugbw_mhz,target_pm_deg,target_ibias_ma,output_gain_linear,output_gain_db,output_ibias_ma,output_pm_deg,output_ugbw_mhz,fom,gain_pass,ugbw_pass,pm_pass,ibias_pass,complete_pass
589,Yes,280.0,19.24516709312541,75.0,5.978348171186418,302.46720000000005,49.613565719846086,4.783575289174813,80.688,20.397952602003624,0.41583000000000025,Yes,Yes,Yes,Yes,Yes
590,Yes,369.0,16.73221625244974,75.0,2.89850109036946,393.22854,51.89290061629987,2.354452435707113,80.364,21.117395487891766,0.5869599999999999,Yes,Yes,Yes,Yes,Yes
591,Yes,231.0,5.251507094733499,75.0,6.875690044985972,242.79948000000002,47.70495504564493,5.668662657588684,80.04,6.534240217693104,0.5380900000000002,Yes,Yes,Yes,Yes,Yes
592,Yes,384.0,19.548354141941445,75.0,4.869210346281431,467.1360000000001,53.38886675268736,4.073581375699045,79.716,23.974883453842665,0.66922,Yes,Yes,Yes,Yes,Yes
593,Yes,276.0,12.858808600417326,75.0,3.429208173489373,331.72992000000005,50.41569287958394,2.9105404372491055,79.392,15.54141325063639,0.6203500000000002,Yes,Yes,Yes,Yes,Yes
594,Yes,329.0,19.10669980592766,75.0,2.837184174670934,390.63486,51.83541993674788,2.442531855974207,79.068,22.752258128898657,0.5714799999999999,Yes,Yes,Yes,Yes,Yes
595,Yes,279.0,19.237051590585963,75.0,3.3188569957671072,327.20004,50.29626696183034,2.8975281001544726,78.744,22.564676774725523,0.5226100000000001,Yes,Yes,Yes,Yes,Yes
596,Yes,370.0,11.773726167881513,75.0,2.841160809884625,428.5266,52.6395557025318,2.5149955489098703,78.42,13.600537520090008,0.4737399999999998,Yes,Yes,Yes,Yes,Yes
597,Yes,304.0,23.179702201255825,75.0,6.5955840918408954,347.6544,50.822954605894104,5.9185473848134285,78.096,26.3632025015763,0.4248699999999999,Yes,Yes,Yes,Yes,Yes
598,Yes,283.0,14.547802801667181,75.0,9.526659201342616,319.51266000000004,50.08976141634928,8.66449654362111,77.772,16.286556192522443,0.37600000000000006,Yes,Yes,Yes,Yes,Yes
599,Yes,303.0,16.247159657454244,75.0,6.549518040254951,337.67532000000006,50.569986401959255,5.053935595762733,77.448,17.89949579461734,0.47713000000000005,Yes,Yes,Yes,Yes,Yes
600,Yes,378.0,15.988522706605476,75.0,1.9647648042760784,415.74708000000004,52.376584152691485,1.5399826535915904,77.124,17.329639991235542,0.42825999999999986,Yes,Yes,Yes,Yes,Yes
601,Yes,275.0,21.741924995953987,75.0,5.2212064972385495,298.452,49.497489871024186,4.155819311477024,80.8,23.17819656118671,0.43272333333333335,Yes,Yes,Yes,Yes,Yes
602,Yes,341.0,16.053217765594525,75.0,2.4789905690170952,365.1087,51.24844363335641,2.0032722788227146,80.476,20.3593328990376,0.6038533333333334,Yes,Yes,Yes,Yes,Yes
603,Yes,232.0,4.622977633433845,75.0,0.6620692765247465,245.01984,47.78402503861011,0.5430623240694233,80.152,5.780663692398349,0.5549833333333334,Yes,Yes,Yes,Yes,Yes
604,Yes,249.0,2.638870203898146,75.0,8.587422064270086,304.16346000000004,49.66214079700026,7.14817012629842,79.828,3.252671413324855,0.6861133333333336,Yes,Yes,Yes,Yes,Yes
605,Yes,307.0,11.612993532070837,75.0,8.119286849650216,370.53672,51.37662505619439,6.857143708872091,79.504,14.10723228288901,0.6372433333333332,Yes,Yes,Yes,Yes,Yes
606,Yes,370.0,8.26769044333631,75.0,4.100574419939892,441.1806,52.892328139815056,3.5129621055625053,79.18,9.896094753055829,0.5883733333333334,Yes,Yes,Yes,Yes,Yes
607,Yes,297.0,7.59216801966782,75.0,3.2638988080582165,349.8066,50.87655998601725,2.8358384793813816,78.856,8.952228998711115,0.5395033333333334,Yes,Yes,Yes,Yes,Yes
608,Yes,373.0,2.348130885113873,75.0,1.485302134906528,433.88106000000005,52.747413849921536,1.3085511808526513,78.532,2.7269313595004436,0.49063333333333353,Yes,Yes,Yes,Yes,Yes
609,Yes,391.0,13.176085246954676,75.0,0.3520071840916987,449.11824,53.047213867697835,0.3143952164715007,78.208,15.066853479892671,0.4417633333333333,Yes,Yes,Yes,Yes,Yes
610,Yes,244.0,8.449788414551463,75.0,5.023991001210691,276.71064,48.84051717663514,4.548219053396038,77.884,9.51175782249229,0.3928933333333333,Yes,Yes,Yes,Yes,Yes
611,Yes,357.0,11.845932728816374,75.0,3.0264858690524106,399.65436,52.033691104712304,2.776649460562134,77.56,13.123635032946508,0.34402333333333335,Yes,Yes,Yes,Yes,Yes
612,Yes,345.0,2.365361220014857,75.0,9.078424468962849,381.1905,51.62284137295699,7.077539716003438,77.236,2.578338344264995,0.44515333333333346,Yes,Yes,Yes,Yes,Yes
613,Yes,277.0,20.960719159914916,75.0,4.105529056816709,302.01864,49.600674951813616,3.2505526307346297,80.912,22.474502297643966,0.44961666666666644,Yes,Yes,Yes,Yes,Yes
614,Yes,303.0,2.84154402816292,75.0,7.393647747856813,325.94922,50.262998922121376,5.943753424502092,80.588,2.996124023294983,0.40074666666666664,Yes,Yes,Yes,Yes,Yes
615,Yes,340.0,21.74200081420574,75.0,5.8719346538922395,360.79440000000005,51.14519576210025,4.791792274308762,80.264,27.32056338311465,0.5718766666666668,Yes,Yes,Yes,Yes,Yes
616,Yes,200.0,21.52704091494617,75.0,9.948061927879005,245.316,47.7945174936916,8.238984888669393,79.94,26.666837203798718,0.7030066666666666,Yes,Yes,Yes,Yes,Yes
617,Yes,277.0,15.760201321973767,75.0,8.178545540423393,335.724,50.51964777789432,6.872840744894798,79.616,19.24226020205065,0.6541366666666666,Yes,Yes,Yes,Yes,Yes
618,Yes,273.0,13.169627616014923,75.0,3.497353791392175,326.89566,50.288183094962335,2.9814941071618293,79.292,15.844642377379872,0.6052666666666665,Yes,Yes,Yes,Yes,Yes
619,Yes,253.0,12.105079814254536,75.0,7.162355963151124,299.25852000000003,49.5209304755581,6.19293108353862,78.968,14.348151103835901,0.5563966666666668,Yes,Yes,Yes,Yes,Yes
620,Yes,310.0,14.303592912119294,75.0,6.894549298233446,362.16060000000004,51.178024019873874,6.045140824691086,78.644,16.69915865304103,0.5075266666666667,Yes,Yes,Yes,Yes,Yes
621,Yes,348.0,20.003627134368607,75.0,6.419304539788372,401.48064,52.07329215573668,5.706440770644874,78.32,22.997369971298212,0.45865666666666643,Yes,Yes,Yes,Yes,Yes
622,Yes,355.0,22.501042373363266,75.0,4.809778497178945,404.3805,52.13580409829107,4.334091403807947,77.996,25.467579799867476,0.40978666666666647,Yes,Yes,Yes,Yes,Yes
623,Yes,367.0,11.793608887621751,75.0,9.412612750764922,412.69883999999996,52.312664963576566,8.596068594636064,77.672,13.138316172988382,0.36091666666666655,Yes,Yes,Yes,Yes,Yes
624,Yes,282.0,20.435582024751305,75.0,3.649121603536732,313.00308000000007,49.91097222188252,2.8295288913823824,77.348,22.401485015532383,0.46204666666666694,Yes,Yes,Yes,Yes,Yes
625,Yes,319.0,16.644098911566637,75.0,3.0719288026515432,349.41984,50.86695121029928,2.4192975285282228,77.024,17.948663384255234,0.41317666666666697,Yes,Yes,Yes,Yes,Yes
626,Yes,313.0,8.71664230913028,75.0,1.7828679742092115,338.28414000000004,50.58563273897299,1.4257595189751067,80.7,9.24452216737121,0.41764,Yes,Yes,Yes,Yes,Yes
627,Yes,313.0,12.415096670633668,75.0,6.610385378281015,333.7206,50.46766031470788,5.366641369357443,80.376,15.677039169875957,0.58877,Yes,Yes,Yes,Yes,Yes
628,Yes,372.0,4.620665840695326,75.0,5.626655639657714,391.20264,51.84803553854663,4.636364247077957,80.052,5.752359318398424,0.5398999999999998,Yes,Yes,Yes,Yes,Yes
629,Yes,254.0,2.484968802426417,75.0,3.00846212332152,309.12816000000004,49.80277137758834,2.515525604415289,79.728,3.049305217457457,0.67103,Yes,Yes,Yes,Yes,Yes
630,Yes,330.0,3.484045054489399,75.0,4.760730640341691,396.8118,51.97169156594774,4.038527802201857,79.404,4.213186003492941,0.6221600000000002,Yes,Yes,Yes,Yes,Yes
631,Yes,321.0,22.579044014938564,75.0,7.435097026531796,381.30948,51.625552054097014,6.397529236479284,79.08,26.9020277820387,0.5732900000000001,Yes,Yes,Yes,Yes,Yes
632,Yes,388.0,9.242506620118425,75.0,7.279347707350584,455.2404,53.164815925320006,6.35195880943412,78.756,10.847375469635788,0.5244199999999999,Yes,Yes,Yes,Yes,Yes
633,Yes,243.0,18.143573180019104,75.0,5.634413395471054,281.56896,48.99169553470459,4.985047251643015,78.432,20.97070475292968,0.4755500000000001,Yes,Yes,Yes,Yes,Yes
634,Yes,368.0,13.109176036022978,75.0,9.134985151979153,421.04352000000006,52.48653975609674,8.193168182810103,78.108,14.91824232899415,0.4266800000000003,Yes,Yes,Yes,Yes,Yes
635,Yes,221.0,5.141413874472758,75.0,9.474541463920119,249.63276000000002,47.94603156841526,8.612831917776584,77.784,5.7593089939068935,0.3778100000000001,Yes,Yes,Yes,Yes,Yes
636,Yes,272.0,6.945849366358821,75.0,9.005952462723563,303.27456,49.636719626259236,6.945390539252414,77.46,7.65682650749931,0.47893999999999964,Yes,Yes,Yes,Yes,Yes
637,Yes,331.0,11.506198583421591,75.0,6.5789029790764175,364.23240000000004,51.227571509867296,5.153583648659511,77.136,12.478932611664053,0.4300700000000002,Yes,Yes,Yes,Yes,Yes
638,Yes,369.0,11.546123002302984,75.0,2.3003097639777184,400.66758,52.05568405870031,1.829896417244275,80.812,12.31648032901664,0.43453333333333327,Yes,Yes,Yes,Yes,Yes
639,Yes,362.0,13.545952846373094,75.0,2.3109464613175255,387.78888,51.771907027093036,1.8664359094830996,80.488,17.18845956676282,0.6056633333333333,Yes,Yes,Yes,Yes,Yes
640,Yes,358.0,4.809908991556993,75.0,8.727179098428369,378.28427999999997,51.556365882100856,7.154541424891578,80.164,6.017580941157122,0.5567933333333329,Yes,Yes,Yes,Yes,Yes
641,Yes,285.0,9.948447570431851,75.0,4.26267842502963,348.2928,50.83888993403468,3.546335315703401,79.84,12.269022450710784,0.6879233333333332,Yes,Yes,Yes,Yes,Yes
642,Yes,223.0,7.789445886746029,75.0,8.879751141965684,269.2725,48.603840049434204,7.495397938933234,79.516,9.467604108586594,0.6390533333333333,Yes,Yes,Yes,Yes,Yes
643,Yes,392.0,10.810465533935687,75.0,3.779656054672125,467.62464,53.397947737311064,3.2363304968130073,79.19200000000001,12.94682973275206,0.5901833333333335,Yes,Yes,Yes,Yes,Yes
644,Yes,260.0,9.12081152419407,75.0,5.897149882548348,306.3684,49.72487936977521,5.121084958004986,78.868,10.760733436244163,0.5413133333333331,Yes,Yes,Yes,Yes,Yes
645,Yes,372.0,15.349260697191747,75.0,4.6912302190588235,432.91872000000006,52.72812731418056,4.130862769392247,78.544,17.835533944922865,0.4924433333333334,Yes,Yes,Yes,Yes,Yes
646,Yes,279.0,19.94144635752795,75.0,1.2660365652912255,320.62122000000005,50.11984524644688,1.1301908418354771,78.22,22.816205264429183,0.44357333333333354,Yes,Yes,Yes,Yes,Yes
647,Yes,257.0,16.535328567263367,75.0,0.6314018486238587,291.5922,49.29551805119956,0.5713239627272986,77.896,18.624401978451424,0.3947033333333335,Yes,Yes,Yes,Yes,Yes
648,Yes,250.0,2.581884502713219,75.0,6.380527762155151,280.005,48.94331573063164,5.850943957896273,77.572,2.8620706089476573,0.3458333333333333,Yes,Yes,Yes,Yes,Yes
649,Yes,237.0,3.268142740362264,75.0,5.845099773619919,261.98928,48.36567042699844,4.554209488615959,77.248,3.5645632869131214,0.4469633333333335,Yes,Yes,Yes,Yes,Yes
650,Yes,206.0,17.281104276161948,75.0,6.244481483139365,224.71715999999998,47.03272475134263,4.94125819760818,80.924,18.540551155808632,0.45142666666666675,Yes,Yes,Yes,Yes,Yes
651,Yes,211.0,7.819527373074729,75.0,4.774974855820224,227.09508000000002,47.12415450720432,3.8364535479087594,80.6,8.250070550236224,0.40255666666666656,Yes,Yes,Yes,Yes,Yes
652,Yes,262.0,18.369607720059083,75.0,2.025983669271514,278.16540000000003,48.886062173538456,1.6523922806578468,80.276,23.095005609967078,0.5736866666666666,Yes,Yes,Yes,Yes,Yes
653,Yes,321.0,16.75753807385147,75.0,1.2861777781563077,393.90552,51.9078413368603,1.0646336558688836,79.952,20.76962783949299,0.7048166666666669,Yes,Yes,Yes,Yes,Yes
654,Yes,356.0,22.75222473192825,75.0,6.838907866765002,431.66424,52.70292144502992,5.743998717295926,79.628,27.794117732523553,0.6559466666666666,Yes,Yes,Yes,Yes,Yes
655,Yes,396.0,21.958711889452935,75.0,5.345401195836976,474.39216000000005,53.52275006172476,4.554549088912896,79.304,26.433458198285653,0.6070766666666665,Yes,Yes,Yes,Yes,Yes
656,Yes,218.0,9.000688865453359,75.0,4.189761814737421,257.97684000000004,48.23161437417313,3.62079216029608,78.98,10.674456966873066,0.5582066666666667,Yes,Yes,Yes,Yes,Yes
657,Yes,316.0,14.98574835007407,75.0,8.721406548894745,369.3408,51.348545710892886,7.64300462912391,78.656,17.505452077655523,0.5093366666666665,Yes,Yes,Yes,Yes,Yes
658,Yes,306.0,4.394281134023628,75.0,1.5927066658430995,353.19132,50.9602004370447,1.415119872601594,78.332,5.05482947409006,0.4604666666666666,Yes,Yes,Yes,Yes,Yes
659,Yes,361.0,9.39569890086026,75.0,9.924243743590536,411.41004,52.285497719142676,8.938270127664817,78.008,10.640629005224246,0.4115966666666666,Yes,Yes,Yes,Yes,Yes
660,Yes,347.0,24.224716184625873,75.0,3.492431860797101,390.39581999999996,51.830103179859634,3.187891802535594,77.684,27.00280663667877,0.36272666666666653,Yes,Yes,Yes,Yes,Yes
661,Yes,249.0,17.763519107485145,75.0,9.873196833857115,276.50952,48.83420176614479,7.651233886397571,77.36,19.48409356823616,0.4638566666666669,Yes,Yes,Yes,Yes,Yes
662,Yes,383.0,10.406991624048649,75.0,8.939166720774375,419.72970000000004,52.45939401800403,7.036018125921512,77.036,11.229560242013454,0.41498666666666667,Yes,Yes,Yes,Yes,Yes
663,Yes,378.0,15.280989475637796,75.0,9.867827633246462,408.73896,52.22892071149134,7.886861235872235,80.712,16.21649165133634,0.41945,Yes,Yes,Yes,Yes,Yes
664,Yes,298.0,23.51205278957826,75.0,1.517919107766421,317.88852,50.045496887916336,1.231639564041674,80.388,29.705127494353174,0.5905800000000002,Yes,Yes,Yes,Yes,Yes
665,Yes,326.0,8.429965297983061,75.0,8.637700039037448,343.00416,50.705987745117156,7.113577867149291,80.064,10.500196175861742,0.5417099999999998,Yes,Yes,Yes,Yes,Yes
666,Yes,302.0,10.040303345351203,75.0,1.8855320141577543,367.70916000000005,51.310088974200966,1.5757391042316353,79.74,12.327082835288394,0.6728400000000002,Yes,Yes,Yes,Yes,Yes
667,Yes,262.0,19.999886988725045,75.0,0.9000335225988201,315.18600000000004,49.97133837319181,0.7630934221354095,79.416,24.19866326313798,0.6239700000000001,Yes,Yes,Yes,Yes,Yes
668,Yes,237.0,20.51643481155522,75.0,3.3930315244736104,281.65554000000003,48.994365959484725,2.9180071110473054,79.092,24.458052267551214,0.5751000000000002,Yes,Yes,Yes,Yes,Yes
669,Yes,367.0,17.08279359987334,75.0,9.867739689726832,430.79928,52.68549937569955,8.606149170395257,78.768,20.060324524331268,0.5262300000000002,Yes,Yes,Yes,Yes,Yes
670,Yes,376.0,20.895015349467148,75.0,3.2027993103976535,435.88176,52.787373916389896,2.832235430184645,78.444,24.164667351351763,0.4773599999999998,Yes,Yes,Yes,Yes,Yes
671,Yes,201.0,18.73059213110759,75.0,0.6743345234294501,230.08068000000003,47.237603045110305,0.6045071835283307,78.12,21.327776036006966,0.42849000000000004,Yes,Yes,Yes,Yes,Yes
672,Yes,392.0,17.449946566661833,75.0,4.575326962828084,442.99920000000003,52.92805883886775,4.157142078425598,77.796,19.55859810977725,0.3796200000000002,Yes,Yes,Yes,Yes,Yes
673,Yes,397.0,13.633440153620176,75.0,2.17288544651727,442.86144,52.92535735713991,1.6747514579031855,77.472,15.037957158246128,0.4807500000000001,Yes,Yes,Yes,Yes,Yes
674,Yes,227.0,16.50459569760371,75.0,7.758068486073591,249.91338000000002,47.95579016491496,6.073791817747014,77.148,17.910787251039544,0.43188000000000004,Yes,Yes,Yes,Yes,Yes
675,Yes,399.0,11.161752791730489,75.0,5.805161265793361,433.45763999999997,52.73893324209736,4.615393464369012,80.824,11.91383169483729,0.4363433333333332,Yes,Yes,Yes,Yes,Yes
676,Yes,308.0,9.68387431232283,75.0,1.6685076620192316,330.10823999999997,50.3731273022298,1.3468193847819236,80.5,12.294259471952573,0.6074733333333334,Yes,Yes,Yes,Yes,Yes
677,Yes,256.0,9.702344055569066,75.0,7.873587966407349,270.64320000000004,48.64794239543045,6.451224300275862,80.176,12.144812148118023,0.5586033333333336,Yes,Yes,Yes,Yes,Yes
678,Yes,245.0,5.3263101490442715,75.0,7.819549317446421,299.5419,49.529151604024875,6.501955257456698,79.852,6.572240619108708,0.6897333333333335,Yes,Yes,Yes,Yes,Yes
679,Yes,378.0,6.140623869013608,75.0,1.3811189799260302,456.63912,53.19146228992474,1.1651810274145955,79.528,7.467612687107449,0.6408633333333332,Yes,Yes,Yes,Yes,Yes
680,Yes,332.0,23.744038420824324,75.0,4.393743001457503,396.22872,51.95891902957651,3.7601652606473306,79.204,28.452006358905372,0.5919933333333334,Yes,Yes,Yes,Yes,Yes
681,Yes,318.0,12.670502100945454,75.0,4.351156257790294,374.88383999999996,51.477934396583,3.7765860739490855,78.88,14.957020910082072,0.5431233333333332,Yes,Yes,Yes,Yes,Yes
682,Yes,212.0,6.437033116813294,75.0,4.347351941144061,246.83160000000004,47.84801516776858,3.8261044434008884,78.556,7.483952182931809,0.4942533333333336,Yes,Yes,Yes,Yes,Yes
683,Yes,342.0,4.301568476249903,75.0,4.8262627318116476,393.20424,51.892363845392964,4.306232922458943,78.232,4.924521622980414,0.44538333333333346,Yes,Yes,Yes,Yes,Yes
684,Yes,263.0,2.8519620232210317,75.0,0.14622446204334955,298.54182000000003,49.50010352157481,0.13224540347200534,77.908,3.214161200170103,0.39651333333333355,Yes,Yes,Yes,Yes,Yes
685,Yes,231.0,21.2662813284612,75.0,5.384447768138357,258.84936,48.260941910691116,4.935115601887212,77.584,23.588133923902593,0.3476433333333332,Yes,Yes,Yes,Yes,Yes
686,Yes,316.0,3.4273783280294596,75.0,7.3335247970648405,349.48967999999996,50.86868712179278,5.710615759474392,77.26,3.7405036120782316,0.4487733333333334,Yes,Yes,Yes,Yes,Yes
687,Yes,234.0,19.500993288714422,75.0,9.505679293270138,255.38760000000002,48.14399613714541,7.517566469082689,80.936,20.93509633516648,0.45323666666666684,Yes,Yes,Yes,Yes,Yes
688,Yes,318.0,21.042875839229342,75.0,8.930863282754347,342.42876,50.69140466360495,7.171483216051741,80.612,22.215384880991202,0.40436666666666654,Yes,Yes,Yes,Yes,Yes
689,Yes,370.0,22.208371971821478,75.0,7.592792605973511,393.02880000000005,51.8884875073968,6.189264892759308,80.288,27.935911103354236,0.5754966666666665,Yes,Yes,Yes,Yes,Yes
690,Yes,335.0,1.90593981658147,75.0,5.357234477152746,411.2661,52.28245825584365,4.4320400829484665,79.964,2.3635178477463494,0.7066266666666667,Yes,Yes,Yes,Yes,Yes
691,Yes,343.0,9.082344927142758,75.0,0.27736964374636564,416.08644000000004,52.38367125269463,0.23283794744288666,79.64,11.100986910649508,0.6577566666666668,Yes,Yes,Yes,Yes,Yes
692,Yes,352.0,19.391382506733798,75.0,0.1408259563460981,421.87200000000007,52.50361403695607,0.11992738442433713,79.316,23.355756746410457,0.608886666666667,Yes,Yes,Yes,Yes,Yes
693,Yes,281.0,4.145176994308192,75.0,7.362672085041917,332.68152000000003,50.44057354157655,6.359508013454956,78.992,4.918749924985987,0.5600166666666668,Yes,Yes,Yes,Yes,Yes
694,Yes,393.0,10.041276899740591,75.0,2.3400305417619265,459.55062000000004,53.24666712731962,2.0496327515292716,78.668,11.736244440416803,0.5111466666666667,Yes,Yes,Yes,Yes,Yes
695,Yes,313.0,4.893933090122811,75.0,8.782152839072516,361.43988,51.16072138776378,7.798990828738347,78.344,5.632819108069554,0.46227666666666695,Yes,Yes,Yes,Yes,Yes
696,Yes,356.0,20.95228136053901,75.0,3.189713378819934,405.90407999999996,52.168468334184126,2.871379983613705,78.02,23.742287146508385,0.4134066666666663,Yes,Yes,Yes,Yes,Yes
697,Yes,384.0,19.50634752954372,75.0,1.1168114110615077,432.2304,52.7143061758844,1.0189228908819665,77.696,21.756209653601292,0.3645366666666665,Yes,Yes,Yes,Yes,Yes
698,Yes,329.0,20.417049271343227,75.0,5.083031138985156,365.52558000000005,51.25835549805912,3.936807617144004,77.372,22.408119916284623,0.4656666666666669,Yes,Yes,Yes,Yes,Yes
699,Yes,309.0,4.9729399778574095,75.0,3.1305394117049863,338.79996,50.59886700768458,2.462638828217728,77.048,5.369283294092645,0.4167966666666665,Yes,Yes,Yes,Yes,Yes
700,Yes,340.0,11.504161723320323,75.0,0.7463415224556166,367.8324,51.31299961612041,0.5961776081375466,80.724,12.216039250759383,0.42125999999999986,Yes,Yes,Yes,Yes,Yes
701,Yes,314.0,10.860606675916804,75.0,0.5526116822078991,335.12592,50.50416038467511,0.44814044368649586,80.4,13.728458474759394,0.5923899999999999,Yes,Yes,Yes,Yes,Yes
702,Yes,240.0,17.232710132524787,75.0,9.489787413024866,252.648,48.050317292933485,7.811044019660767,80.076,21.47609267555769,0.5435199999999999,Yes,Yes,Yes,Yes,Yes
703,Yes,390.0,6.700724834726201,75.0,4.6136704884881965,475.06680000000006,53.53509361698828,3.853568275509766,79.752,8.231304401474361,0.6746500000000002,Yes,Yes,Yes,Yes,Yes
704,Yes,321.0,11.660769035326615,75.0,5.250855281234251,386.33634,51.73931122317001,4.449574765317904,79.428,14.116526994166403,0.6257800000000002,Yes,Yes,Yes,Yes,Yes
705,Yes,315.0,7.838270381520598,75.0,5.288764672313393,374.5224,51.469555955020496,4.545957674086977,79.104,9.349332145670138,0.5769099999999998,Yes,Yes,Yes,Yes,Yes
706,Yes,266.0,18.964876434290474,75.0,4.393285777352326,312.38508,49.89380566233783,3.8296272121180226,78.78,22.282971215233932,0.5280399999999998,Yes,Yes,Yes,Yes,Yes
707,Yes,392.0,11.77427111280017,75.0,6.899123531246014,454.6416,53.15338342865307,6.097790333091789,78.456,13.62448007546559,0.4791700000000001,Yes,Yes,Yes,Yes,Yes
708,Yes,263.0,13.816267592758269,75.0,1.4245153583068777,301.19286000000005,49.57689344756167,1.2763657610429626,78.132,15.741149993781352,0.4303000000000003,Yes,Yes,Yes,Yes,Yes
709,Yes,363.0,8.42722951750695,75.0,9.96177525537982,410.42232,52.26461941971905,9.046786198173184,77.808,9.451137903884046,0.3814300000000003,Yes,Yes,Yes,Yes,Yes
710,Yes,270.0,20.406972906178872,75.0,4.95276897740799,301.3362,49.581026145971954,3.8151179432973747,77.484,22.522767857091498,0.48256,Yes,Yes,Yes,Yes,Yes
711,Yes,396.0,12.256374520774065,75.0,7.526144264380767,436.18608,52.79343603660741,5.888831579664732,77.16,13.308706837127726,0.4336899999999998,Yes,Yes,Yes,Yes,Yes
712,Yes,399.0,21.042721425416975,75.0,1.7323467380258069,433.6731,52.74324968881895,1.3765227180353061,80.836,22.47446819120235,0.4381533333333335,Yes,Yes,Yes,Yes,Yes
713,Yes,333.0,9.828182997400788,75.0,9.07825293831701,357.08256,51.05537279322995,7.32388055798725,80.512,10.321754347530257,0.38928333333333337,Yes,Yes,Yes,Yes,Yes
714,Yes,324.0,23.73112408585895,75.0,8.138882336717675,342.70776000000006,50.698478767151414,6.664930745538105,80.188,29.720859805129752,0.5604133333333334,Yes,Yes,Yes,Yes,Yes
715,Yes,360.0,24.626555044757854,75.0,0.2893348579208622,440.3376,52.87571542053827,0.24045173367513256,79.864,30.40345232715715,0.6915433333333334,Yes,Yes,Yes,Yes,Yes
716,Yes,261.0,12.080319482583741,75.0,2.3207814969045764,315.43937999999997,49.97831820909668,1.956882958189939,79.54,14.698849533628593,0.6426733333333333,Yes,Yes,Yes,Yes,Yes
717,Yes,270.0,7.76252158489061,75.0,9.850307292483278,322.38,50.167361819046754,8.425460342625573,79.216,9.30679762898875,0.5938033333333333,Yes,Yes,Yes,Yes,Yes
718,Yes,312.0,10.164938420577052,75.0,2.190783268715132,367.97904,51.316461641319115,1.9005044856103774,78.892,12.006012067311966,0.544933333333333,Yes,Yes,Yes,Yes,Yes
719,Yes,219.0,13.659034923075584,75.0,0.31694139344959726,255.09996,48.1342078102373,0.27879749674793824,78.568,15.889555326013827,0.4960633333333333,Yes,Yes,Yes,Yes,Yes
720,Yes,382.0,24.190435676942737,75.0,5.095872190393128,439.39932000000005,52.85718760970184,4.544498819392591,78.244,27.709660259224368,0.4471933333333335,Yes,Yes,Yes,Yes,Yes
721,Yes,273.0,20.60538974994976,75.0,1.3193036193345133,310.04064,49.828372494165095,1.1925845066974334,77.92,23.235873805428348,0.3983233333333333,Yes,Yes,Yes,Yes,Yes
722,Yes,260.0,20.23022137963714,75.0,7.139989891948921,291.486,49.292354010802356,6.540944740014408,77.596,22.452308895976486,0.3494533333333334,Yes,Yes,Yes,Yes,Yes
723,Yes,269.0,4.321564830482349,75.0,7.942058834954335,297.65387999999996,49.47423096144818,6.180907288303212,77.272,4.719235226183335,0.4505833333333331,Yes,Yes,Yes,Yes,Yes
724,Yes,285.0,7.00007707813617,75.0,3.814405083490811,311.20290000000006,49.860872707749515,3.014905777991137,80.948,7.519482797333874,0.4550466666666668,Yes,Yes,Yes,Yes,Yes
725,Yes,281.0,16.388296868906732,75.0,6.439178744199222,302.73816000000005,49.62134334036678,5.1677629011570865,80.624,17.312269046375697,0.4061766666666669,Yes,Yes,Yes,Yes,Yes
726,Yes,338.0,21.97880668125369,75.0,7.735371667100944,359.21964,51.107201465832276,6.30200729718714,80.3,27.661646936758647,0.5773066666666666,Yes,Yes,Yes,Yes,Yes
727,Yes,220.0,14.308977890186348,75.0,6.269034295387647,270.204,48.63383547736711,5.183551007141277,79.976,17.75372122746981,0.7084366666666666,Yes,Yes,Yes,Yes,Yes
728,Yes,235.0,3.4621535619618244,75.0,5.97984827196102,285.20070000000004,49.10301174237386,5.017092700175297,79.652,4.233936833994354,0.6595666666666666,Yes,Yes,Yes,Yes,Yes
729,Yes,238.0,21.301414641602523,75.0,0.5748077195398671,285.37152000000003,49.108212569404316,0.489247590486358,79.328,25.6703347845952,0.6106966666666667,Yes,Yes,Yes,Yes,Yes
730,Yes,259.0,21.427985154034694,75.0,1.170323157089348,306.77514,49.73640325949803,1.010339981515234,79.004,25.441018213682312,0.5618266666666669,Yes,Yes,Yes,Yes,Yes
731,Yes,298.0,7.841512337423882,75.0,8.377588094736959,348.62424,50.84715161028436,7.334159497537472,78.68,9.170335018123733,0.5129566666666665,Yes,Yes,Yes,Yes,Yes
732,Yes,377.0,19.314803927000582,75.0,0.5775270590821096,435.5481,52.780722470963724,0.5126130176412804,78.356,22.24370079449095,0.46408666666666665,Yes,Yes,Yes,Yes,Yes
733,Yes,239.0,7.546991190192559,75.0,1.2463192807590813,272.63208,48.71153913909004,1.1213757728629834,78.032,8.556929551264128,0.41521666666666657,Yes,Yes,Yes,Yes,Yes
734,Yes,380.0,22.727349015477788,75.0,4.498711460564377,427.93320000000006,52.62751962626535,4.102374980888656,77.708,25.363721501273215,0.3663466666666669,Yes,Yes,Yes,Yes,Yes
735,Yes,254.0,4.536367743798504,75.0,1.3235911236561506,282.33624000000003,49.01533253437882,1.0245257092660436,77.384,4.981748328884642,0.4674766666666669,Yes,Yes,Yes,Yes,Yes
