spec,solution,target_gain_linear,target_ugbw_mhz,target_pm_deg,target_ibias_ma,output_gain_linear,output_gain_db,output_ugbw_mhz,output_pm_deg,output_ibias_ma,fom,scalarized_value,preference,evaluation_method,target_reached
15,7.0,351.0,21.94527363996483,75.0,1.6382335991431975,573.922689,55.177068,33.714346,81.0088,1.510415,1.3295388090627007,,"[0.5, 0.0, 0.0, 0.5]",strict,Yes
15,8.0,351.0,21.94527363996483,75.0,1.6382335991431975,550.356593,54.812883,31.946263,87.3104,1.438421,1.3097985549028248,,"[0.0, 0.5, 0.5, 0.0]",strict,Yes
15,9.0,351.0,21.94527363996483,75.0,1.6382335991431975,526.790496,54.432759,30.178179,85.612,1.366427,1.1833915856593806,,"[0.0, 0.5, 0.0, 0.5]",strict,Yes
15,10.0,351.0,21.94527363996483,75.0,1.6382335991431975,503.2244,54.035234,36.738327,83.9136,1.294433,1.436484649049638,,"[0.0, 0.0, 0.5, 0.5]",strict,Yes
16,1.0,308.0,14.777541271031971,75.0,3.334827933223857,412.60758,52.310744,23.071068,81.5344,3.119991,1.052407604087832,,"[1.0, 0.0, 0.0, 0.0]",strict,Yes
16,2.0,308.0,14.777541271031971,75.0,3.334827933223857,489.333498,53.792099,21.880473,87.836,2.973439,1.3489170879656625,,"[0.0, 1.0, 0.0, 0.0]",strict,Yes
16,3.0,308.0,14.777541271031971,75.0,3.334827933223857,468.654417,53.417054,20.689878,86.1376,2.826886,1.222510208289126,,"[0.0, 0.0, 1.0, 0.0]",strict,Yes
16,4.0,308.0,14.777541271031971,75.0,3.334827933223857,447.975336,53.025082,25.10736,84.4392,2.680333,1.475603334543438,,"[0.0, 0.0, 0.0, 1.0]",strict,Yes
16,5.0,308.0,14.777541271031971,75.0,3.334827933223857,427.296254,52.614582,23.916766,82.7408,3.22409,1.142196334026674,,"[0.5, 0.5, 0.0, 0.0]",strict,Yes
16,6.0,308.0,14.777541271031971,75.0,3.334827933223857,504.022173,54.048993,22.726171,81.0424,3.077537,1.3320394543501377,,"[0.5, 0.0, 0.5, 0.0]",strict,Yes
16,7.0,308.0,14.777541271031971,75.0,3.334827933223857,483.343091,53.68511,21.535576,87.344,2.930985,1.312298938227968,,"[0.5, 0.0, 0.0, 0.5]",strict,Yes
16,8.0,308.0,14.777541271031971,75.0,3.334827933223857,462.66401,53.305314,20.344981,85.6456,2.784432,1.1858920585514314,,"[0.0, 0.5, 0.5, 0.0]",strict,Yes
16,9.0,308.0,14.777541271031971,75.0,3.334827933223857,441.984928,52.908149,24.762464,83.9472,2.637879,1.4389852492292463,,"[0.0, 0.5, 0.0, 0.5]",strict,Yes
16,10.0,308.0,14.777541271031971,75.0,3.334827933223857,421.305847,52.49195,23.571869,82.2488,3.181636,1.1055781842889798,,"[0.0, 0.0, 0.5, 0.5]",strict,Yes
17,1.0,208.0,12.265526678332243,75.0,5.9057279138230765,330.735262,50.38961,18.18059,87.8696,5.270869,1.3514179504801869,,"[1.0, 0.0, 0.0, 0.0]",strict,Yes
17,2.0,208.0,12.265526678332243,75.0,5.9057279138230765,316.770168,50.014885,17.192383,86.1712,5.011336,1.2250108812746958,,"[0.0, 1.0, 0.0, 0.0]",strict,Yes
17,3.0,208.0,12.265526678332243,75.0,5.9057279138230765,302.805074,49.623263,20.858944,84.4728,4.751802,1.478104032398874,,"[0.0, 0.0, 1.0, 0.0]",strict,Yes
17,4.0,208.0,12.265526678332243,75.0,5.9057279138230765,288.83998,49.213146,19.870736,82.7744,5.714754,1.1446969964951907,,"[0.0, 0.0, 0.0, 1.0]",strict,Yes
17,5.0,208.0,12.265526678332243,75.0,5.9057279138230765,340.654886,50.646292,18.882529,81.076,5.45522,1.3345400966168366,,"[0.5, 0.5, 0.0, 0.0]",strict,Yes
17,6.0,208.0,12.265526678332243,75.0,5.9057279138230765,326.689792,50.282711,17.894322,87.3776,5.195686,1.3147998634051494,,"[0.5, 0.0, 0.5, 0.0]",strict,Yes
17,7.0,208.0,12.265526678332243,75.0,5.9057279138230765,312.724698,49.903244,16.906115,85.6792,4.936153,1.1883927941996584,,"[0.5, 0.0, 0.0, 0.5]",strict,Yes
17,8.0,208.0,12.265526678332243,75.0,5.9057279138230765,298.759604,49.506438,20.572675,83.9808,4.676619,1.4414858637945205,,"[0.0, 0.5, 0.5, 0.0]",strict,Yes
17,9.0,208.0,12.265526678332243,75.0,5.9057279138230765,284.79451,49.090632,19.584468,82.2824,5.639571,1.1080789094201535,,"[0.0, 0.5, 0.0, 0.5]",strict,Yes
17,10.0,208.0,12.265526678332243,75.0,5.9057279138230765,336.609416,50.542525,18.596261,80.584,5.380037,1.2979220095417994,,"[0.0, 0.0, 0.5, 0.5]",strict,Yes
18,1.0,207.0,11.571251155264246,75.0,7.655918898148926,315.522182,49.980598,16.237672,86.2048,6.503125,1.2275117131989215,,"[1.0, 0.0, 0.0, 0.0]",strict,Yes
18,2.0,207.0,11.571251155264246,75.0,7.655918898148926,301.624228,49.589324,19.696691,84.5064,6.166677,1.4806047857402804,,"[0.0, 1.0, 0.0, 0.0]",strict,Yes
18,3.0,207.0,11.571251155264246,75.0,7.655918898148926,287.726274,49.17959,18.764421,82.808,7.415005,1.147197825640749,,"[0.0, 0.0, 1.0, 0.0]",strict,Yes
18,4.0,207.0,11.571251155264246,75.0,7.655918898148926,339.29207,50.611474,17.83215,81.1096,7.078557,1.3370408820579034,,"[0.0, 0.0, 0.0, 1.0]",strict,Yes
18,5.0,207.0,11.571251155264246,75.0,7.655918898148926,325.394116,50.248194,16.899879,87.4112,6.742109,1.3173006051417242,,"[0.5, 0.5, 0.0, 0.0]",strict,Yes
18,6.0,207.0,11.571251155264246,75.0,7.655918898148926,311.496162,49.869054,15.967608,85.7128,6.405661,1.190893661558879,,"[0.5, 0.0, 0.5, 0.0]",strict,Yes
18,7.0,207.0,11.571251155264246,75.0,7.655918898148926,297.598208,49.472606,19.426627,84.0144,6.069214,1.443986603482344,,"[0.5, 0.0, 0.0, 0.5]",strict,Yes
18,8.0,207.0,11.571251155264246,75.0,7.655918898148926,283.700253,49.057194,18.494356,82.316,7.317541,1.1105796827487102,,"[0.0, 0.5, 0.5, 0.0]",strict,Yes
18,9.0,207.0,11.571251155264246,75.0,7.655918898148926,335.266049,50.507792,17.562085,80.6176,6.981093,1.3004227391658647,,"[0.0, 0.5, 0.0, 0.5]",strict,Yes
18,10.0,207.0,11.571251155264246,75.0,7.655918898148926,321.368095,50.140055,16.629815,86.9192,6.644646,1.2806824180528704,,"[0.0, 0.0, 0.5, 0.5]",strict,Yes
19,1.0,223.0,5.424728089361961,75.0,6.533411376494552,325.234378,50.243929,9.242669,84.54,5.268202,1.483105494374568,,"[1.0, 0.0, 0.0, 0.0]",strict,Yes
19,2.0,223.0,5.424728089361961,75.0,6.533411376494552,310.262186,49.834577,8.80561,82.8416,6.3335,1.1496985088414726,,"[0.0, 1.0, 0.0, 0.0]",strict,Yes
19,3.0,223.0,5.424728089361961,75.0,6.533411376494552,365.813744,51.2652,8.368552,81.1432,6.046382,1.3395416839352527,,"[0.0, 0.0, 1.0, 0.0]",strict,Yes
19,4.0,223.0,5.424728089361961,75.0,6.533411376494552,350.841552,50.90222,7.931493,87.4448,5.759264,1.3198013413546632,,"[0.0, 0.0, 0.0, 1.0]",strict,Yes
19,5.0,223.0,5.424728089361961,75.0,6.533411376494552,335.869359,50.523408,7.494434,85.7464,5.472146,1.1933943276231018,,"[0.5, 0.5, 0.0, 0.0]",strict,Yes
19,6.0,223.0,5.424728089361961,75.0,6.533411376494552,320.897167,50.127318,9.11606,84.048,5.185028,1.4464874455872236,,"[0.5, 0.0, 0.5, 0.0]",strict,Yes
19,7.0,223.0,5.424728089361961,75.0,6.533411376494552,305.924975,49.712299,8.679001,82.3496,6.250327,1.1130803069947326,,"[0.5, 0.0, 0.0, 0.5]",strict,Yes
19,8.0,223.0,5.424728089361961,75.0,6.533411376494552,361.476533,51.161602,8.241943,80.6512,5.963209,1.302923482088513,,"[0.0, 0.5, 0.5, 0.0]",strict,Yes
19,9.0,223.0,5.424728089361961,75.0,6.533411376494552,346.504341,50.794174,7.804884,86.9528,5.676091,1.2831831395079232,,"[0.0, 0.5, 0.0, 0.5]",strict,Yes
19,10.0,223.0,5.424728089361961,75.0,6.533411376494552,331.532149,50.410513,7.367825,85.2544,5.388973,1.1567761302606667,,"[0.0, 0.0, 0.5, 0.5]",strict,Yes
20,1.0,255.0,2.233041212405868,75.0,6.467230237681712,355.122818,51.007572,3.628311,82.8752,6.274967,1.1521994002932112,,"[1.0, 0.0, 0.0, 0.0]",strict,Yes
20,2.0,255.0,2.233041212405868,75.0,6.467230237681712,418.645899,52.436937,3.448399,81.1768,5.990757,1.3420422083250696,,"[0.0, 1.0, 0.0, 0.0]",strict,Yes
20,3.0,255.0,2.233041212405868,75.0,6.467230237681712,401.525231,52.074257,3.268488,87.4784,5.706548,1.3223019801392328,,"[0.0, 0.0, 1.0, 0.0]",strict,Yes
20,4.0,255.0,2.233041212405868,75.0,6.467230237681712,384.404563,51.695771,3.088577,85.78,5.422338,1.195895239912429,,"[0.0, 0.0, 0.0, 1.0]",strict,Yes
20,5.0,255.0,2.233041212405868,75.0,6.467230237681712,367.283895,51.300038,3.756105,84.0816,5.138128,1.4489884369424806,,"[0.5, 0.5, 0.0, 0.0]",strict,Yes
20,6.0,255.0,2.233041212405868,75.0,6.467230237681712,350.163227,50.885411,3.576193,82.3832,6.192636,1.1155810415737877,,"[0.5, 0.0, 0.5, 0.0]",strict,Yes
20,7.0,255.0,2.233041212405868,75.0,6.467230237681712,413.686309,52.333423,3.396282,80.6848,5.908426,1.3054243013469835,,"[0.5, 0.0, 0.0, 0.5]",strict,Yes
20,8.0,255.0,2.233041212405868,75.0,6.467230237681712,396.565641,51.966302,3.216371,86.9864,5.624216,1.2856842277868468,,"[0.0, 0.5, 0.5, 0.0]",strict,Yes
20,9.0,255.0,2.233041212405868,75.0,6.467230237681712,379.444973,51.582976,3.036459,85.288,5.340007,1.1592768851145738,,"[0.0, 0.5, 0.0, 0.5]",strict,Yes
20,10.0,255.0,2.233041212405868,75.0,6.467230237681712,362.324304,51.181949,3.703987,83.5896,5.055797,1.4123700782230573,,"[0.0, 0.0, 0.5, 0.5]",strict,Yes
21,1.0,259.0,23.58552632243448,75.0,3.170677984631741,425.556911,52.579153,36.459811,81.2104,2.939835,1.3445430748322595,,"[1.0, 0.0, 0.0, 0.0]",strict,Yes
21,2.0,259.0,23.58552632243448,75.0,3.170677984631741,408.167683,52.216772,34.559576,87.512,2.800496,1.3248028094626003,,"[0.0, 1.0, 0.0, 0.0]",strict,Yes
21,3.0,259.0,23.58552632243448,75.0,3.170677984631741,390.778455,51.838612,32.659341,85.8136,2.661157,1.198395877426274,,"[0.0, 0.0, 1.0, 0.0]",strict,Yes
21,4.0,259.0,23.58552632243448,75.0,3.170677984631741,373.389228,51.443236,39.709813,84.1152,2.521818,1.4514889391021903,,"[0.0, 0.0, 0.0, 1.0]",strict,Yes
21,5.0,259.0,23.58552632243448,75.0,3.170677984631741,356.0,51.029,37.809578,82.4168,3.038809,1.1180821151874627,,"[0.5, 0.5, 0.0, 0.0]",strict,Yes
21,6.0,259.0,23.58552632243448,75.0,3.170677984631741,420.519522,52.475723,35.909342,80.7184,2.899471,1.3079248253622933,,"[0.5, 0.0, 0.5, 0.0]",strict,Yes
21,7.0,259.0,23.58552632243448,75.0,3.170677984631741,403.130295,52.108909,34.009107,87.02,2.760132,1.2881845638536378,,"[0.5, 0.0, 0.0, 0.5]",strict,Yes
21,8.0,259.0,23.58552632243448,75.0,3.170677984631741,385.741067,51.725918,32.108872,85.3216,2.620793,1.161777631817312,,"[0.0, 0.5, 0.5, 0.0]",strict,Yes
21,9.0,259.0,23.58552632243448,75.0,3.170677984631741,368.35184,51.325257,39.159344,83.6232,2.481454,1.414870693493228,,"[0.0, 0.5, 0.0, 0.5]",strict,Yes
21,10.0,259.0,23.58552632243448,75.0,3.170677984631741,350.962612,50.905217,37.259109,81.9248,2.998445,1.0814638695785004,,"[0.0, 0.0, 0.5, 0.5]",strict,Yes
22,1.0,329.0,12.465500494376505,75.0,4.431111826200693,518.920267,54.302013,18.28541,87.5456,3.917624,1.327303639793082,,"[1.0, 0.0, 0.0, 0.0]",strict,Yes
22,2.0,329.0,12.465500494376505,75.0,4.431111826200693,496.831248,53.924178,17.281092,85.8472,3.722894,1.2008967083001745,,"[0.0, 1.0, 0.0, 0.0]",strict,Yes
22,3.0,329.0,12.465500494376505,75.0,4.431111826200693,474.74223,53.529157,21.00743,84.1488,3.528164,1.4539896645192094,,"[0.0, 0.0, 1.0, 0.0]",strict,Yes
22,4.0,329.0,12.465500494376505,75.0,4.431111826200693,452.653211,53.115312,20.003112,82.4504,4.250674,1.1205827664318102,,"[0.0, 0.0, 0.0, 1.0]",strict,Yes
22,5.0,329.0,12.465500494376505,75.0,4.431111826200693,534.610442,54.560749,18.998793,80.752,4.055944,1.3104257547174938,,"[0.5, 0.5, 0.0, 0.0]",strict,Yes
22,6.0,329.0,12.465500494376505,75.0,4.431111826200693,512.521423,54.19424,17.994475,87.0536,3.861214,1.2906854898912528,,"[0.5, 0.0, 0.5, 0.0]",strict,Yes
22,7.0,329.0,12.465500494376505,75.0,4.431111826200693,490.432404,53.811583,16.990156,85.3552,3.666484,1.1642784781769362,,"[0.5, 0.0, 0.0, 0.5]",strict,Yes
22,8.0,329.0,12.465500494376505,75.0,4.431111826200693,468.343385,53.411288,20.716495,83.6568,3.471754,1.4173715115778662,,"[0.0, 0.5, 0.5, 0.0]",strict,Yes
22,9.0,329.0,12.465500494376505,75.0,4.431111826200693,446.254366,52.99165,19.712176,81.9584,4.194264,1.0839645332690582,,"[0.0, 0.5, 0.0, 0.5]",strict,Yes
22,10.0,329.0,12.465500494376505,75.0,4.431111826200693,528.211597,54.456159,18.707858,80.26,3.999534,1.2738076017761506,,"[0.0, 0.0, 0.5, 0.5]",strict,Yes
23,1.0,354.0,20.730775487186328,75.0,9.538936969489116,535.054583,54.567962,28.772397,85.8808,8.022637,1.2033973809891974,,"[1.0, 0.0, 0.0, 0.0]",strict,Yes
23,2.0,354.0,20.730775487186328,75.0,9.538936969489116,511.287068,54.173296,34.969492,84.1824,7.603438,1.4564904027314538,,"[0.0, 1.0, 0.0, 0.0]",strict,Yes
23,3.0,354.0,20.730775487186328,75.0,9.538936969489116,487.519552,53.759841,33.299258,82.484,9.158799,1.1230834310337805,,"[0.0, 0.0, 1.0, 0.0]",strict,Yes
23,4.0,354.0,20.730775487186328,75.0,9.538936969489116,575.704536,55.203993,31.629024,80.7856,8.7396,1.3129264642963825,,"[0.0, 0.0, 0.0, 1.0]",strict,Yes
23,5.0,354.0,20.730775487186328,75.0,9.538936969489116,551.93702,54.83779,29.95879,87.0872,8.320401,1.2931861642256506,,"[0.5, 0.5, 0.0, 0.0]",strict,Yes
23,6.0,354.0,20.730775487186328,75.0,9.538936969489116,528.169505,54.455466,28.288556,85.3888,7.901202,1.1667792003131117,,"[0.5, 0.0, 0.5, 0.0]",strict,Yes
23,7.0,354.0,20.730775487186328,75.0,9.538936969489116,504.401989,54.055536,34.485651,83.6904,7.482003,1.4198722192305089,,"[0.5, 0.0, 0.0, 0.5]",strict,Yes
23,8.0,354.0,20.730775487186328,75.0,9.538936969489116,480.634473,53.636298,32.815417,81.992,9.037363,1.0864653523663204,,"[0.0, 0.5, 0.5, 0.0]",strict,Yes
23,9.0,354.0,20.730775487186328,75.0,9.538936969489116,568.819457,55.099489,31.145183,80.2936,8.618164,1.2763083856289223,,"[0.0, 0.5, 0.0, 0.5]",strict,Yes
23,10.0,354.0,20.730775487186328,75.0,9.538936969489116,545.051941,54.728758,29.474949,86.5952,8.198965,1.256568085558191,,"[0.0, 0.0, 0.5, 0.5]",strict,Yes
24,1.0,206.0,10.616978614046555,75.0,2.462510143021262,297.802252,49.47856,17.926062,84.216,1.964995,1.458991240141399,,"[1.0, 0.0, 0.0, 0.0]",strict,Yes
24,2.0,206.0,10.616978614046555,75.0,2.462510143021262,283.971438,49.065493,17.070675,82.5176,2.366517,1.1255842485773526,,"[0.0, 1.0, 0.0, 0.0]",strict,Yes
24,3.0,206.0,10.616978614046555,75.0,2.462510143021262,335.288123,50.508363,16.215288,80.8192,2.258299,1.3154274147550589,,"[0.0, 0.0, 1.0, 0.0]",strict,Yes
24,4.0,206.0,10.616978614046555,75.0,2.462510143021262,321.457309,50.142466,15.3599,87.1208,2.150082,1.295686752175348,,"[0.0, 0.0, 0.0, 1.0]",strict,Yes
24,5.0,206.0,10.616978614046555,75.0,2.462510143021262,307.626495,49.760475,14.504513,85.4224,2.041864,1.1692799232074231,,"[0.5, 0.5, 0.0, 0.0]",strict,Yes
24,6.0,206.0,10.616978614046555,75.0,2.462510143021262,293.795681,49.360908,17.67827,83.724,1.933646,1.4223731522568832,,"[0.5, 0.0, 0.5, 0.0]",strict,Yes
24,7.0,206.0,10.616978614046555,75.0,2.462510143021262,279.964867,48.942071,16.822882,82.0256,2.335168,1.088966066504082,,"[0.5, 0.0, 0.0, 0.5]",strict,Yes
24,8.0,206.0,10.616978614046555,75.0,2.462510143021262,331.281552,50.403945,15.967495,80.3272,2.22695,1.278809232681788,,"[0.0, 0.5, 0.5, 0.0]",strict,Yes
24,9.0,206.0,10.616978614046555,75.0,2.462510143021262,317.450738,50.033527,15.112108,86.6288,2.118733,1.2590686642908322,,"[0.0, 0.5, 0.0, 0.5]",strict,Yes
24,10.0,206.0,10.616978614046555,75.0,2.462510143021262,303.619924,49.646605,14.256721,84.9304,2.010515,1.132661835322908,,"[0.0, 0.0, 0.5, 0.5]",strict,Yes
25,1.0,343.0,2.777972086135355,75.0,2.5203495618217184,473.281819,53.502396,4.471034,82.5512,2.424293,1.1280850959346478,,"[1.0, 0.0, 0.0, 0.0]",strict,Yes
25,2.0,343.0,2.777972086135355,75.0,2.5203495618217184,558.726592,54.943987,4.247218,80.8528,2.313533,1.3179280487303895,,"[0.0, 1.0, 0.0, 0.0]",strict,Yes
25,3.0,343.0,2.777972086135355,75.0,2.5203495618217184,535.697614,54.578394,4.023403,87.1544,2.202774,1.2981876284818077,,"[0.0, 0.0, 1.0, 0.0]",strict,Yes
25,4.0,343.0,2.777972086135355,75.0,2.5203495618217184,512.668637,54.196735,3.799588,85.456,2.092014,1.1717809412523688,,"[0.0, 0.0, 0.0, 1.0]",strict,Yes
25,5.0,343.0,2.777972086135355,75.0,2.5203495618217184,489.63966,53.797532,4.630013,83.7576,1.981255,1.4248737108549996,,"[0.5, 0.5, 0.0, 0.0]",strict,Yes
25,6.0,343.0,2.777972086135355,75.0,2.5203495618217184,466.610683,53.379094,4.406198,82.0592,2.392208,1.09146676941364,,"[0.5, 0.0, 0.5, 0.0]",strict,Yes
25,7.0,343.0,2.777972086135355,75.0,2.5203495618217184,552.055456,54.839654,4.182383,80.3608,2.281448,1.2813100821842014,,"[0.5, 0.0, 0.0, 0.5]",strict,Yes
25,8.0,343.0,2.777972086135355,75.0,2.5203495618217184,529.026479,54.469548,3.958567,86.6624,2.170689,1.2615693048762515,,"[0.0, 0.5, 0.5, 0.0]",strict,Yes
25,9.0,343.0,2.777972086135355,75.0,2.5203495618217184,505.997502,54.082967,3.734752,84.964,2.059929,1.1351626176468128,,"[0.0, 0.5, 0.0, 0.5]",strict,Yes
25,10.0,343.0,2.777972086135355,75.0,2.5203495618217184,482.968525,53.678377,4.565177,83.2656,2.470882,1.1812555298078815,,"[0.0, 0.0, 0.5, 0.5]",strict,Yes
26,1.0,250.0,16.10669696684796,75.0,9.25381476805648,407.567188,52.203984,24.651067,80.8864,8.502506,1.320428723987884,,"[1.0, 0.0, 0.0, 0.0]",strict,Yes
26,2.0,250.0,16.10669696684796,75.0,9.25381476805648,337.783462,50.572768,17.631389,82.7932,8.895766,0.5883971922378698,,"[0.0, 1.0, 0.0, 0.0]",strict,Yes
26,3.0,250.0,16.10669696684796,75.0,9.25381476805648,373.99725,51.457368,22.055703,85.4896,7.689168,1.1742814502344574,,"[0.0, 0.0, 1.0, 0.0]",strict,Yes
26,4.0,250.0,16.10669696684796,75.0,9.25381476805648,357.212281,51.058528,26.870513,83.7912,7.282499,1.4273745111345255,,"[0.0, 0.0, 0.0, 1.0]",strict,Yes
26,5.0,250.0,16.10669696684796,75.0,9.25381476805648,340.427313,50.640488,25.572831,82.0928,8.791369,1.093967615920896,,"[0.5, 0.5, 0.0, 0.0]",strict,Yes
26,6.0,250.0,16.10669696684796,75.0,9.25381476805648,402.704844,52.099737,24.275149,80.3944,8.3847,1.283810645710849,,"[0.5, 0.0, 0.5, 0.0]",strict,Yes
26,7.0,250.0,16.10669696684796,75.0,9.25381476805648,385.919875,51.729943,22.977467,86.696,7.978031,1.264070342167469,,"[0.5, 0.0, 0.0, 0.5]",strict,Yes
26,8.0,250.0,16.10669696684796,75.0,9.25381476805648,369.134906,51.343702,21.679785,84.9976,7.571362,1.1376633719574225,,"[0.0, 0.5, 0.5, 0.0]",strict,Yes
26,9.0,250.0,16.10669696684796,75.0,9.25381476805648,352.349938,50.939484,26.494594,83.2992,9.080233,1.18375633770439,,"[0.0, 0.5, 0.0, 0.5]",strict,Yes
26,10.0,250.0,16.10669696684796,75.0,9.25381476805648,335.564969,50.515532,25.196912,81.6008,8.673564,1.0573493674943433,,"[0.0, 0.0, 0.5, 0.5]",strict,Yes
27,1.0,383.0,2.2866177830207954,75.0,1.248267157289246,599.187079,55.551249,3.319052,87.2216,1.09315,1.3031892809917307,,"[1.0, 0.0, 0.0, 0.0]",strict,Yes
27,2.0,383.0,2.2866177830207954,75.0,1.248267157289246,573.472507,55.170252,3.134824,85.5232,1.038294,1.1767818906888694,,"[0.0, 1.0, 0.0, 0.0]",strict,Yes
27,3.0,383.0,2.2866177830207954,75.0,1.248267157289246,547.757935,54.771774,3.818368,83.8248,0.983437,1.4298755426140866,,"[0.0, 0.0, 1.0, 0.0]",strict,Yes
27,4.0,383.0,2.2866177830207954,75.0,1.248267157289246,522.043363,54.354132,3.63414,82.1264,1.186972,1.0964683938932234,,"[0.0, 0.0, 0.0, 1.0]",strict,Yes
27,5.0,383.0,2.2866177830207954,75.0,1.248267157289246,617.45254,55.812072,3.449912,80.428,1.132116,1.286311000979396,,"[0.5, 0.5, 0.0, 0.0]",strict,Yes
27,6.0,383.0,2.2866177830207954,75.0,1.248267157289246,591.737968,55.442589,3.265684,86.7296,1.077259,1.26657107845376,,"[0.5, 0.0, 0.5, 0.0]",strict,Yes
27,7.0,383.0,2.2866177830207954,75.0,1.248267157289246,566.023396,55.056688,3.081456,85.0312,1.022403,1.140163688150899,,"[0.5, 0.0, 0.0, 0.5]",strict,Yes
27,8.0,383.0,2.2866177830207954,75.0,1.248267157289246,540.308824,54.652841,3.765,83.3328,1.225938,1.1862567805475552,,"[0.0, 0.5, 0.5, 0.0]",strict,Yes
27,9.0,383.0,2.2866177830207954,75.0,1.248267157289246,514.594252,54.229299,3.580772,81.6344,1.171081,1.0598501913552527,,"[0.0, 0.5, 0.0, 0.5]",strict,Yes
27,10.0,383.0,2.2866177830207954,75.0,1.248267157289246,610.00343,55.706646,3.396544,87.936,1.116225,1.3563594677190582,,"[0.0, 0.0, 0.5, 0.5]",strict,Yes
28,1.0,366.0,4.580742027367724,75.0,6.16173826476515,548.504253,54.7836,6.287241,85.5568,5.130618,1.179282937416281,,"[1.0, 0.0, 0.0, 0.0]",strict,Yes
28,2.0,366.0,4.580742027367724,75.0,6.16173826476515,523.931059,54.385483,7.656572,83.8584,4.859833,1.432376068948484,,"[0.0, 1.0, 0.0, 0.0]",strict,Yes
28,3.0,366.0,4.580742027367724,75.0,6.16173826476515,499.357865,53.968238,7.287511,82.16,5.864529,1.0989689216510294,,"[0.0, 0.0, 1.0, 0.0]",strict,Yes
28,4.0,366.0,4.580742027367724,75.0,6.16173826476515,590.53217,55.424871,6.918451,80.4616,5.593744,1.288812181300109,,"[0.0, 0.0, 0.0, 1.0]",strict,Yes
28,5.0,366.0,4.580742027367724,75.0,6.16173826476515,565.958976,55.055699,6.54939,86.7632,5.32296,1.269071729750987,,"[0.5, 0.5, 0.0, 0.0]",strict,Yes
28,6.0,366.0,4.580742027367724,75.0,6.16173826476515,541.385782,54.670137,6.18033,85.0648,5.052176,1.142664829840441,,"[0.5, 0.0, 0.5, 0.0]",strict,Yes
28,7.0,366.0,4.580742027367724,75.0,6.16173826476515,516.812587,54.266662,7.549661,83.3664,6.056871,1.1887579295587374,,"[0.5, 0.0, 0.0, 0.5]",strict,Yes
28,8.0,366.0,4.580742027367724,75.0,6.16173826476515,492.239393,53.843527,7.1806,81.668,5.786087,1.0623508113429487,,"[0.0, 0.5, 0.5, 0.0]",strict,Yes
28,9.0,366.0,4.580742027367724,75.0,6.16173826476515,583.413699,55.319532,6.81154,87.9696,5.515302,1.3588607403909352,,"[0.0, 0.5, 0.0, 0.5]",strict,Yes
28,10.0,366.0,4.580742027367724,75.0,6.16173826476515,558.840505,54.945758,6.442479,86.2712,5.244518,1.2324536221751468,,"[0.0, 0.0, 0.5, 0.5]",strict,Yes
29,1.0,379.0,14.508150330029542,75.0,0.6447833348957562,543.044039,54.696701,24.27306,83.892,0.509109,1.4348760873881072,,"[1.0, 0.0, 0.0, 0.0]",strict,Yes
29,2.0,379.0,14.508150330029542,75.0,0.6447833348957562,517.598026,54.279852,23.104169,82.1936,0.614243,1.1014697705761234,,"[0.0, 1.0, 0.0, 0.0]",strict,Yes
29,3.0,379.0,14.508150330029542,75.0,0.6447833348957562,612.010763,55.735181,21.935279,80.4952,0.585907,1.2913132895530302,,"[0.0, 0.0, 1.0, 0.0]",strict,Yes
29,4.0,379.0,14.508150330029542,75.0,0.6447833348957562,586.564751,55.366319,20.766388,86.7968,0.557572,1.271571857999782,,"[0.0, 0.0, 0.0, 1.0]",strict,Yes
29,5.0,379.0,14.508150330029542,75.0,0.6447833348957562,561.118738,54.981095,19.597498,85.0984,0.529236,1.1451653769766892,,"[0.5, 0.5, 0.0, 0.0]",strict,Yes
29,6.0,379.0,14.508150330029542,75.0,0.6447833348957562,535.672725,54.577991,23.93445,83.4,0.5009,1.398258823563513,,"[0.5, 0.0, 0.5, 0.0]",strict,Yes
29,7.0,379.0,14.508150330029542,75.0,0.6447833348957562,510.226713,54.155264,22.76556,81.7016,0.606035,1.0648510274082552,,"[0.5, 0.0, 0.0, 0.5]",strict,Yes
29,8.0,379.0,14.508150330029542,75.0,0.6447833348957562,604.63945,55.62993,21.596669,80.0032,0.577699,1.254694477458388,,"[0.0, 0.5, 0.5, 0.0]",strict,Yes
29,9.0,379.0,14.508150330029542,75.0,0.6447833348957562,579.193438,55.256473,20.427779,86.3048,0.549363,1.234954665740484,,"[0.0, 0.5, 0.0, 0.5]",strict,Yes
29,10.0,379.0,14.508150330029542,75.0,0.6447833348957562,553.747425,54.866234,24.764731,84.6064,0.521027,1.4880481123273075,,"[0.0, 0.0, 0.5, 0.5]",strict,Yes
