spec,solution,target_gain_linear,target_ugbw_mhz,target_pm_deg,target_ibias_ma,output_gain_linear,output_gain_db,output_ugbw_mhz,output_pm_deg,output_ibias_ma,fom,gain_pass,ugbw_pass,pm_pass,ibias_pass,complete_pass,target_reached
14,9.0,(222.0)255.30,(12.8)14.70,(75.0)75.0,(9.7)11.21,347.793913,50.82644,18.585366,87.2768,8.548565,1.027696618467616,Yes,Yes,Yes,Yes,Yes,Yes
14,10.0,(222.0)255.30,(12.8)14.70,(75.0)75.0,(9.7)11.21,332.888861,50.445985,17.555622,85.5784,8.120279,0.9148238770875188,Yes,Yes,Yes,Yes,Yes,Yes
15,1.0,(351.0)403.65,(21.9)25.24,(75.0)75.0,(1.6)1.88,493.311765,53.862429,35.994616,83.1992,1.603265,0.90670608967961,Yes,Yes,Yes,Yes,Yes,Yes
15,2.0,(351.0)403.65,(21.9)25.24,(75.0)75.0,(1.6)1.88,469.745669,53.437256,34.226532,81.5008,1.531271,0.7938332493366176,Yes,Yes,Yes,Yes,Yes,Yes
15,3.0,(351.0)403.65,(21.9)25.24,(75.0)75.0,(1.6)1.88,557.183323,54.919962,32.458449,87.8024,1.459277,1.0626271152845517,Yes,Yes,Yes,Yes,Yes,Yes
15,4.0,(351.0)403.65,(21.9)25.24,(75.0)75.0,(1.6)1.88,533.617227,54.544597,30.690365,86.104,1.387283,0.9497542749415593,Yes,Yes,Yes,Yes,Yes,Yes
15,5.0,(351.0)403.65,(21.9)25.24,(75.0)75.0,(1.6)1.88,510.051131,54.152274,37.250513,84.4056,1.315289,1.1668814604983047,Yes,Yes,Yes,Yes,Yes,Yes
15,6.0,(351.0)403.65,(21.9)25.24,(75.0)75.0,(1.6)1.88,486.485035,53.74139,35.48243,82.7072,1.582409,0.8740088482236015,Yes,Yes,Yes,Yes,Yes,Yes
15,7.0,(351.0)403.65,(21.9)25.24,(75.0)75.0,(1.6)1.88,573.922689,55.177068,33.714346,81.0088,1.510415,1.0361360078806092,Yes,Yes,Yes,Yes,Yes,Yes
15,8.0,(351.0)403.65,(21.9)25.24,(75.0)75.0,(1.6)1.88,550.356593,54.812883,31.946263,87.3104,1.438421,1.0299298738285432,Yes,Yes,Yes,Yes,Yes,Yes
15,9.0,(351.0)403.65,(21.9)25.24,(75.0)75.0,(1.6)1.88,526.790496,54.432759,30.178179,85.612,1.366427,0.9170570310081572,Yes,Yes,Yes,Yes,Yes,Yes
15,10.0,(351.0)403.65,(21.9)25.24,(75.0)75.0,(1.6)1.88,503.2244,54.035234,36.738327,83.9136,1.294433,1.1341842165649025,Yes,Yes,Yes,Yes,Yes,Yes
16,1.0,(308.0)354.20,(14.8)16.99,(75.0)75.0,(3.3)3.84,412.60758,52.310744,23.071068,81.5344,3.119991,0.7960664383372451,Yes,Yes,Yes,Yes,Yes,Yes
16,2.0,(308.0)354.20,(14.8)16.99,(75.0)75.0,(3.3)3.84,489.333498,53.792099,21.880473,87.836,2.973439,1.0648600764918803,Yes,Yes,Yes,Yes,Yes,Yes
16,3.0,(308.0)354.20,(14.8)16.99,(75.0)75.0,(3.3)3.84,468.654417,53.417054,20.689878,86.1376,2.826886,0.9519873115557617,Yes,Yes,Yes,Yes,Yes,Yes
16,4.0,(308.0)354.20,(14.8)16.99,(75.0)75.0,(3.3)3.84,447.975336,53.025082,25.10736,84.4392,2.680333,1.1691145517769028,Yes,Yes,Yes,Yes,Yes,Yes
16,5.0,(308.0)354.20,(14.8)16.99,(75.0)75.0,(3.3)3.84,427.296254,52.614582,23.916766,82.7408,3.22409,0.8762416817623253,Yes,Yes,Yes,Yes,Yes,Yes
16,6.0,(308.0)354.20,(14.8)16.99,(75.0)75.0,(3.3)3.84,504.022173,54.048993,22.726171,81.0424,3.077537,1.0383689168262067,Yes,Yes,Yes,Yes,Yes,Yes
16,7.0,(308.0)354.20,(14.8)16.99,(75.0)75.0,(3.3)3.84,483.343091,53.68511,21.535576,87.344,2.930985,1.0321625549808415,Yes,Yes,Yes,Yes,Yes,Yes
16,8.0,(308.0)354.20,(14.8)16.99,(75.0)75.0,(3.3)3.84,462.66401,53.305314,20.344981,85.6456,2.784432,0.9192897900447231,Yes,Yes,Yes,Yes,Yes,Yes
16,9.0,(308.0)354.20,(14.8)16.99,(75.0)75.0,(3.3)3.84,441.984928,52.908149,24.762464,83.9472,2.637879,1.1364170862863012,Yes,Yes,Yes,Yes,Yes,Yes
16,10.0,(308.0)354.20,(14.8)16.99,(75.0)75.0,(3.3)3.84,421.305847,52.49195,23.571869,82.2488,3.181636,0.8435441602512868,Yes,Yes,Yes,Yes,Yes,Yes
17,1.0,(208.0)239.20,(12.3)14.11,(75.0)75.0,(5.9)6.79,330.735262,50.38961,18.18059,87.8696,5.270869,1.0670931743305974,Yes,Yes,Yes,Yes,Yes,Yes
17,2.0,(208.0)239.20,(12.3)14.11,(75.0)75.0,(5.9)6.79,316.770168,50.014885,17.192383,86.1712,5.011336,0.9542202445866921,Yes,Yes,Yes,Yes,Yes,Yes
17,3.0,(208.0)239.20,(12.3)14.11,(75.0)75.0,(5.9)6.79,302.805074,49.623263,20.858944,84.4728,4.751802,1.1713475064338033,Yes,Yes,Yes,Yes,Yes,Yes
17,4.0,(208.0)239.20,(12.3)14.11,(75.0)75.0,(5.9)6.79,288.83998,49.213146,19.870736,82.7744,5.714754,0.8784746056479922,Yes,Yes,Yes,Yes,Yes,Yes
17,5.0,(208.0)239.20,(12.3)14.11,(75.0)75.0,(5.9)6.79,340.654886,50.646292,18.882529,81.076,5.45522,1.0406018231450755,Yes,Yes,Yes,Yes,Yes,Yes
17,6.0,(208.0)239.20,(12.3)14.11,(75.0)75.0,(5.9)6.79,326.689792,50.282711,17.894322,87.3776,5.195686,1.0343957073088257,Yes,Yes,Yes,Yes,Yes,Yes
17,7.0,(208.0)239.20,(12.3)14.11,(75.0)75.0,(5.9)6.79,312.724698,49.903244,16.906115,85.6792,4.936153,0.9215227775649203,Yes,Yes,Yes,Yes,Yes,Yes
17,8.0,(208.0)239.20,(12.3)14.11,(75.0)75.0,(5.9)6.79,298.759604,49.506438,20.572675,83.9808,4.676619,1.1386499685169744,Yes,Yes,Yes,Yes,Yes,Yes
17,9.0,(208.0)239.20,(12.3)14.11,(75.0)75.0,(5.9)6.79,284.79451,49.090632,19.584468,82.2824,5.639571,0.8457771386262205,Yes,Yes,Yes,Yes,Yes,Yes
17,10.0,(208.0)239.20,(12.3)14.11,(75.0)75.0,(5.9)6.79,336.609416,50.542525,18.596261,80.584,5.380037,1.0079043561233039,Yes,Yes,Yes,Yes,Yes,Yes
18,1.0,(207.0)238.05,(11.6)13.31,(75.0)75.0,(7.7)8.80,315.522182,49.980598,16.237672,86.2048,6.503125,0.9564533158251494,Yes,Yes,Yes,Yes,Yes,Yes
18,2.0,(207.0)238.05,(11.6)13.31,(75.0)75.0,(7.7)8.80,301.624228,49.589324,19.696691,84.5064,6.166677,1.1735805093393745,Yes,Yes,Yes,Yes,Yes,Yes
18,3.0,(207.0)238.05,(11.6)13.31,(75.0)75.0,(7.7)8.80,287.726274,49.17959,18.764421,82.808,7.415005,0.8807076744702166,Yes,Yes,Yes,Yes,Yes,Yes
18,4.0,(207.0)238.05,(11.6)13.31,(75.0)75.0,(7.7)8.80,339.29207,50.611474,17.83215,81.1096,7.078557,1.0428348539633945,Yes,Yes,Yes,Yes,Yes,Yes
18,5.0,(207.0)238.05,(11.6)13.31,(75.0)75.0,(7.7)8.80,325.394116,50.248194,16.899879,87.4112,6.742109,1.0366287001232386,Yes,Yes,Yes,Yes,Yes,Yes
18,6.0,(207.0)238.05,(11.6)13.31,(75.0)75.0,(7.7)8.80,311.496162,49.869054,15.967608,85.7128,6.405661,0.9237558796164167,Yes,Yes,Yes,Yes,Yes,Yes
18,7.0,(207.0)238.05,(11.6)13.31,(75.0)75.0,(7.7)8.80,297.598208,49.472606,19.426627,84.0144,6.069214,1.1408829595498646,Yes,Yes,Yes,Yes,Yes,Yes
18,8.0,(207.0)238.05,(11.6)13.31,(75.0)75.0,(7.7)8.80,283.700253,49.057194,18.494356,82.316,7.317541,0.848010158911922,Yes,Yes,Yes,Yes,Yes,Yes
18,9.0,(207.0)238.05,(11.6)13.31,(75.0)75.0,(7.7)8.80,335.266049,50.507792,17.562085,80.6176,6.981093,1.0101373384050998,Yes,Yes,Yes,Yes,Yes,Yes
18,10.0,(207.0)238.05,(11.6)13.31,(75.0)75.0,(7.7)8.80,321.368095,50.140055,16.629815,86.9192,6.644646,1.003931146132931,Yes,Yes,Yes,Yes,Yes,Yes
19,1.0,(223.0)256.45,(5.4)6.24,(75.0)75.0,(6.5)7.51,325.234378,50.243929,9.242669,84.54,5.268202,1.1758134733691894,Yes,Yes,Yes,Yes,Yes,Yes
19,2.0,(223.0)256.45,(5.4)6.24,(75.0)75.0,(6.5)7.51,310.262186,49.834577,8.80561,82.8416,6.3335,0.8829406163838894,Yes,Yes,Yes,Yes,Yes,Yes
19,3.0,(223.0)256.45,(5.4)6.24,(75.0)75.0,(6.5)7.51,365.813744,51.2652,8.368552,81.1432,6.046382,1.045067899074133,Yes,Yes,Yes,Yes,Yes,Yes
19,4.0,(223.0)256.45,(5.4)6.24,(75.0)75.0,(6.5)7.51,350.841552,50.90222,7.931493,87.4448,5.759264,1.0388616881344899,Yes,Yes,Yes,Yes,Yes,Yes
19,5.0,(223.0)256.45,(5.4)6.24,(75.0)75.0,(6.5)7.51,335.869359,50.523408,7.494434,85.7464,5.472146,0.9259888066287842,Yes,Yes,Yes,Yes,Yes,Yes
19,6.0,(223.0)256.45,(5.4)6.24,(75.0)75.0,(6.5)7.51,320.897167,50.127318,9.11606,84.048,5.185028,1.1431160396410642,Yes,Yes,Yes,Yes,Yes,Yes
19,7.0,(223.0)256.45,(5.4)6.24,(75.0)75.0,(6.5)7.51,305.924975,49.712299,8.679001,82.3496,6.250327,0.850243049560637,Yes,Yes,Yes,Yes,Yes,Yes
19,8.0,(223.0)256.45,(5.4)6.24,(75.0)75.0,(6.5)7.51,361.476533,51.161602,8.241943,80.6512,5.963209,1.0123703322508808,Yes,Yes,Yes,Yes,Yes,Yes
19,9.0,(223.0)256.45,(5.4)6.24,(75.0)75.0,(6.5)7.51,346.504341,50.794174,7.804884,86.9528,5.676091,1.0061641213112376,Yes,Yes,Yes,Yes,Yes,Yes
19,10.0,(223.0)256.45,(5.4)6.24,(75.0)75.0,(6.5)7.51,331.532149,50.410513,7.367825,85.2544,5.388973,0.8932912437049279,Yes,Yes,Yes,Yes,Yes,Yes
20,1.0,(255.0)293.25,(2.2)2.57,(75.0)75.0,(6.5)7.44,355.122818,51.007572,3.628311,82.8752,6.274967,0.885173739385401,Yes,Yes,Yes,Yes,Yes,Yes
20,2.0,(255.0)293.25,(2.2)2.57,(75.0)75.0,(6.5)7.44,418.645899,52.436937,3.448399,81.1768,5.990757,1.0473007028913648,Yes,Yes,Yes,Yes,Yes,Yes
20,3.0,(255.0)293.25,(2.2)2.57,(75.0)75.0,(6.5)7.44,401.525231,52.074257,3.268488,87.4784,5.706548,1.04109459142542,Yes,Yes,Yes,Yes,Yes,Yes
20,4.0,(255.0)293.25,(2.2)2.57,(75.0)75.0,(6.5)7.44,384.404563,51.695771,3.088577,85.78,5.422338,0.9282219477499382,Yes,Yes,Yes,Yes,Yes,Yes
20,5.0,(255.0)293.25,(2.2)2.57,(75.0)75.0,(6.5)7.44,367.283895,51.300038,3.756105,84.0816,5.138128,1.1453492495152005,Yes,Yes,Yes,Yes,Yes,Yes
20,6.0,(255.0)293.25,(2.2)2.57,(75.0)75.0,(6.5)7.44,350.163227,50.885411,3.576193,82.3832,6.192636,0.8524760361511196,Yes,Yes,Yes,Yes,Yes,Yes
20,7.0,(255.0)293.25,(2.2)2.57,(75.0)75.0,(6.5)7.44,413.686309,52.333423,3.396282,80.6848,5.908426,1.014603392475638,Yes,Yes,Yes,Yes,Yes,Yes
20,8.0,(255.0)293.25,(2.2)2.57,(75.0)75.0,(6.5)7.44,396.565641,51.966302,3.216371,86.9864,5.624216,1.0083974154668234,Yes,Yes,Yes,Yes,Yes,Yes
20,9.0,(255.0)293.25,(2.2)2.57,(75.0)75.0,(6.5)7.44,379.444973,51.582976,3.036459,85.288,5.340007,0.8955242479257164,Yes,Yes,Yes,Yes,Yes,Yes
20,10.0,(255.0)293.25,(2.2)2.57,(75.0)75.0,(6.5)7.44,362.324304,51.181949,3.703987,83.5896,5.055797,1.1126515462809194,Yes,Yes,Yes,Yes,Yes,Yes
21,1.0,(259.0)297.85,(23.6)27.12,(75.0)75.0,(3.2)3.65,425.556911,52.579153,36.459811,81.2104,2.939835,1.049533804201965,Yes,Yes,Yes,Yes,Yes,Yes
21,2.0,(259.0)297.85,(23.6)27.12,(75.0)75.0,(3.2)3.65,408.167683,52.216772,34.559576,87.512,2.800496,1.0433276604022612,Yes,Yes,Yes,Yes,Yes,Yes
21,3.0,(259.0)297.85,(23.6)27.12,(75.0)75.0,(3.2)3.65,390.778455,51.838612,32.659341,85.8136,2.661157,0.9304548499358907,Yes,Yes,Yes,Yes,Yes,Yes
21,4.0,(259.0)297.85,(23.6)27.12,(75.0)75.0,(3.2)3.65,373.389228,51.443236,39.709813,84.1152,2.521818,1.1475820340019047,Yes,Yes,Yes,Yes,Yes,Yes
21,5.0,(259.0)297.85,(23.6)27.12,(75.0)75.0,(3.2)3.65,356.0,51.029,37.809578,82.4168,3.038809,0.8547093175543153,Yes,Yes,Yes,Yes,Yes,Yes
21,6.0,(259.0)297.85,(23.6)27.12,(75.0)75.0,(3.2)3.65,420.519522,52.475723,35.909342,80.7184,2.899471,1.0168361959672119,Yes,Yes,Yes,Yes,Yes,Yes
21,7.0,(259.0)297.85,(23.6)27.12,(75.0)75.0,(3.2)3.65,403.130295,52.108909,34.009107,87.02,2.760132,1.0106300555249026,Yes,Yes,Yes,Yes,Yes,Yes
21,8.0,(259.0)297.85,(23.6)27.12,(75.0)75.0,(3.2)3.65,385.741067,51.725918,32.108872,85.3216,2.620793,0.8977572450585323,Yes,Yes,Yes,Yes,Yes,Yes
21,9.0,(259.0)297.85,(23.6)27.12,(75.0)75.0,(3.2)3.65,368.35184,51.325257,39.159344,83.6232,2.481454,1.1148844291245465,Yes,Yes,Yes,Yes,Yes,Yes
21,10.0,(259.0)297.85,(23.6)27.12,(75.0)75.0,(3.2)3.65,350.962612,50.905217,37.259109,81.9248,2.998445,0.822011712676957,Yes,Yes,Yes,Yes,Yes,Yes
22,1.0,(329.0)378.35,(12.5)14.34,(75.0)75.0,(4.4)5.10,518.920267,54.302013,18.28541,87.5456,3.917624,1.045560730254854,Yes,Yes,Yes,Yes,Yes,Yes
22,2.0,(329.0)378.35,(12.5)14.34,(75.0)75.0,(4.4)5.10,496.831248,53.924178,17.281092,85.8472,3.722894,0.9326879202610212,Yes,Yes,Yes,Yes,Yes,Yes
22,3.0,(329.0)378.35,(12.5)14.34,(75.0)75.0,(4.4)5.10,474.74223,53.529157,21.00743,84.1488,3.528164,1.1498150126253996,Yes,Yes,Yes,Yes,Yes,Yes
22,4.0,(329.0)378.35,(12.5)14.34,(75.0)75.0,(4.4)5.10,452.653211,53.115312,20.003112,82.4504,4.250674,0.856942231679835,Yes,Yes,Yes,Yes,Yes,Yes
22,5.0,(329.0)378.35,(12.5)14.34,(75.0)75.0,(4.4)5.10,534.610442,54.560749,18.998793,80.752,4.055944,1.0190693519282557,Yes,Yes,Yes,Yes,Yes,Yes
22,6.0,(329.0)378.35,(12.5)14.34,(75.0)75.0,(4.4)5.10,512.521423,54.19424,17.994475,87.0536,3.861214,1.0128632086010896,Yes,Yes,Yes,Yes,Yes,Yes
22,7.0,(329.0)378.35,(12.5)14.34,(75.0)75.0,(4.4)5.10,490.432404,53.811583,16.990156,85.3552,3.666484,0.89999032884951,Yes,Yes,Yes,Yes,Yes,Yes
22,8.0,(329.0)378.35,(12.5)14.34,(75.0)75.0,(4.4)5.10,468.343385,53.411288,20.716495,83.6568,3.471754,1.1171174883285793,Yes,Yes,Yes,Yes,Yes,Yes
22,9.0,(329.0)378.35,(12.5)14.34,(75.0)75.0,(4.4)5.10,446.254366,52.99165,19.712176,81.9584,4.194264,0.8242446376252681,Yes,Yes,Yes,Yes,Yes,Yes
22,10.0,(329.0)378.35,(12.5)14.34,(75.0)75.0,(4.4)5.10,528.211597,54.456159,18.707858,80.26,3.999534,0.9863718276314353,Yes,Yes,Yes,Yes,Yes,Yes
23,1.0,(354.0)407.10,(20.7)23.84,(75.0)75.0,(9.5)10.97,535.054583,54.567962,28.772397,85.8808,8.022637,0.9349208530340847,Yes,Yes,Yes,Yes,Yes,Yes
23,2.0,(354.0)407.10,(20.7)23.84,(75.0)75.0,(9.5)10.97,511.287068,54.173296,34.969492,84.1824,7.603438,1.1520480023751773,Yes,Yes,Yes,Yes,Yes,Yes
23,3.0,(354.0)407.10,(20.7)23.84,(75.0)75.0,(9.5)10.97,487.519552,53.759841,33.299258,82.484,9.158799,0.8591751574206786,Yes,Yes,Yes,Yes,Yes,Yes
23,4.0,(354.0)407.10,(20.7)23.84,(75.0)75.0,(9.5)10.97,575.704536,55.203993,31.629024,80.7856,8.7396,1.021302316779463,Yes,Yes,Yes,Yes,Yes,Yes
23,5.0,(354.0)407.10,(20.7)23.84,(75.0)75.0,(9.5)10.97,551.93702,54.83779,29.95879,87.0872,8.320401,1.015096142804914,Yes,Yes,Yes,Yes,Yes,Yes
23,6.0,(354.0)407.10,(20.7)23.84,(75.0)75.0,(9.5)10.97,528.169505,54.455466,28.288556,85.3888,7.901202,0.9022233046200971,Yes,Yes,Yes,Yes,Yes,Yes
23,7.0,(354.0)407.10,(20.7)23.84,(75.0)75.0,(9.5)10.97,504.401989,54.055536,34.485651,83.6904,7.482003,1.1193504515047905,Yes,Yes,Yes,Yes,Yes,Yes
23,8.0,(354.0)407.10,(20.7)23.84,(75.0)75.0,(9.5)10.97,480.634473,53.636298,32.815417,81.992,9.037363,0.8264776977098438,Yes,Yes,Yes,Yes,Yes,Yes
23,9.0,(354.0)407.10,(20.7)23.84,(75.0)75.0,(9.5)10.97,568.819457,55.099489,31.145183,80.2936,8.618164,0.9886048570686281,Yes,Yes,Yes,Yes,Yes,Yes
23,10.0,(354.0)407.10,(20.7)23.84,(75.0)75.0,(9.5)10.97,545.051941,54.728758,29.474949,86.5952,8.198965,0.9823986830940794,Yes,Yes,Yes,Yes,Yes,Yes
24,1.0,(206.0)236.90,(10.6)12.21,(75.0)75.0,(2.5)2.83,297.802252,49.47856,17.926062,84.216,1.964995,1.1542810783838253,Yes,Yes,Yes,Yes,Yes,Yes
24,2.0,(206.0)236.90,(10.6)12.21,(75.0)75.0,(2.5)2.83,283.971438,49.065493,17.070675,82.5176,2.366517,0.8614082161542197,Yes,Yes,Yes,Yes,Yes,Yes
24,3.0,(206.0)236.90,(10.6)12.21,(75.0)75.0,(2.5)2.83,335.288123,50.508363,16.215288,80.8192,2.258299,1.0235354910913557,Yes,Yes,Yes,Yes,Yes,Yes
24,4.0,(206.0)236.90,(10.6)12.21,(75.0)75.0,(2.5)2.83,321.457309,50.142466,15.3599,87.1208,2.150082,1.017329001891607,Yes,Yes,Yes,Yes,Yes,Yes
24,5.0,(206.0)236.90,(10.6)12.21,(75.0)75.0,(2.5)2.83,307.626495,49.760475,14.504513,85.4224,2.041864,0.9044562810499333,Yes,Yes,Yes,Yes,Yes,Yes
24,6.0,(206.0)236.90,(10.6)12.21,(75.0)75.0,(2.5)2.83,293.795681,49.360908,17.67827,83.724,1.933646,1.1215836106581596,Yes,Yes,Yes,Yes,Yes,Yes
24,7.0,(206.0)236.90,(10.6)12.21,(75.0)75.0,(2.5)2.83,279.964867,48.942071,16.822882,82.0256,2.335168,0.8287106665252887,Yes,Yes,Yes,Yes,Yes,Yes
24,8.0,(206.0)236.90,(10.6)12.21,(75.0)75.0,(2.5)2.83,331.281552,50.403945,15.967495,80.3272,2.22695,0.9908379414624244,Yes,Yes,Yes,Yes,Yes,Yes
24,9.0,(206.0)236.90,(10.6)12.21,(75.0)75.0,(2.5)2.83,317.450738,50.033527,15.112108,86.6288,2.118733,0.9846315341659412,Yes,Yes,Yes,Yes,Yes,Yes
24,10.0,(206.0)236.90,(10.6)12.21,(75.0)75.0,(2.5)2.83,303.619924,49.646605,14.256721,84.9304,2.010515,0.8717588133242679,Yes,Yes,Yes,Yes,Yes,Yes
25,1.0,(343.0)394.45,(2.8)3.19,(75.0)75.0,(2.5)2.90,473.281819,53.502396,4.471034,82.5512,2.424293,0.8636413008127373,Yes,Yes,Yes,Yes,Yes,Yes
25,2.0,(343.0)394.45,(2.8)3.19,(75.0)75.0,(2.5)2.90,558.726592,54.943987,4.247218,80.8528,2.313533,1.0257683902003392,Yes,Yes,Yes,Yes,Yes,Yes
25,3.0,(343.0)394.45,(2.8)3.19,(75.0)75.0,(2.5)2.90,535.697614,54.578394,4.023403,87.1544,2.202774,1.019562111723311,Yes,Yes,Yes,Yes,Yes,Yes
25,4.0,(343.0)394.45,(2.8)3.19,(75.0)75.0,(2.5)2.90,512.668637,54.196735,3.799588,85.456,2.092014,0.9066895141324947,Yes,Yes,Yes,Yes,Yes,Yes
25,5.0,(343.0)394.45,(2.8)3.19,(75.0)75.0,(2.5)2.90,489.63966,53.797532,4.630013,83.7576,1.981255,1.123816444221739,Yes,Yes,Yes,Yes,Yes,Yes
25,6.0,(343.0)394.45,(2.8)3.19,(75.0)75.0,(2.5)2.90,466.610683,53.379094,4.406198,82.0592,2.392208,0.8309436255770783,Yes,Yes,Yes,Yes,Yes,Yes
25,7.0,(343.0)394.45,(2.8)3.19,(75.0)75.0,(2.5)2.90,552.055456,54.839654,4.182383,80.3608,2.281448,0.9930710279862622,Yes,Yes,Yes,Yes,Yes,Yes
25,8.0,(343.0)394.45,(2.8)3.19,(75.0)75.0,(2.5)2.90,529.026479,54.469548,3.958567,86.6624,2.170689,0.9868644390228275,Yes,Yes,Yes,Yes,Yes,Yes
25,9.0,(343.0)394.45,(2.8)3.19,(75.0)75.0,(2.5)2.90,505.997502,54.082967,3.734752,84.964,2.059929,0.8739918414320114,Yes,Yes,Yes,Yes,Yes,Yes
25,10.0,(343.0)394.45,(2.8)3.19,(75.0)75.0,(2.5)2.90,482.968525,53.678377,4.565177,83.2656,2.470882,0.9111188954851147,Yes,Yes,Yes,Yes,Yes,Yes
26,1.0,(250.0)287.50,(16.1)18.52,(75.0)75.0,(9.3)10.64,407.567188,52.203984,24.651067,80.8864,8.502506,1.0280013252068556,Yes,Yes,Yes,Yes,Yes,Yes
26,2.0,(250.0)287.50,(16.1)18.52,(75.0)75.0,(9.3)10.64,337.783462,50.572768,17.631389,82.7932,8.895766,0.3947683410764085,Yes,No,Yes,Yes,No,No
26,3.0,(250.0)287.50,(16.1)18.52,(75.0)75.0,(9.3)10.64,373.99725,51.457368,22.055703,85.4896,7.689168,0.9089223045517021,Yes,Yes,Yes,Yes,Yes,Yes
26,4.0,(250.0)287.50,(16.1)18.52,(75.0)75.0,(9.3)10.64,357.212281,51.058528,26.870513,83.7912,7.282499,1.126049487943066,Yes,Yes,Yes,Yes,Yes,Yes
26,5.0,(250.0)287.50,(16.1)18.52,(75.0)75.0,(9.3)10.64,340.427313,50.640488,25.572831,82.0928,8.791369,0.8331767094964313,Yes,Yes,Yes,Yes,Yes,Yes
26,6.0,(250.0)287.50,(16.1)18.52,(75.0)75.0,(9.3)10.64,402.704844,52.099737,24.275149,80.3944,8.3847,0.9953038658355209,Yes,Yes,Yes,Yes,Yes,Yes
26,7.0,(250.0)287.50,(16.1)18.52,(75.0)75.0,(9.3)10.64,385.919875,51.729943,22.977467,86.696,7.978031,0.9890976888412775,Yes,Yes,Yes,Yes,Yes,Yes
26,8.0,(250.0)287.50,(16.1)18.52,(75.0)75.0,(9.3)10.64,369.134906,51.343702,21.679785,84.9976,7.571362,0.8762248451803671,Yes,Yes,Yes,Yes,Yes,Yes
26,9.0,(250.0)287.50,(16.1)18.52,(75.0)75.0,(9.3)10.64,352.349938,50.939484,26.494594,83.2992,9.080233,0.9133519458299043,Yes,Yes,Yes,Yes,Yes,Yes
26,10.0,(250.0)287.50,(16.1)18.52,(75.0)75.0,(9.3)10.64,335.564969,50.515532,25.196912,81.6008,8.673564,0.8004791021689942,Yes,Yes,Yes,Yes,Yes,Yes
27,1.0,(383.0)440.45,(2.3)2.63,(75.0)75.0,(1.2)1.44,599.187079,55.551249,3.319052,87.2216,1.09315,1.0240282443406354,Yes,Yes,Yes,Yes,Yes,Yes
27,2.0,(383.0)440.45,(2.3)2.63,(75.0)75.0,(1.2)1.44,573.472507,55.170252,3.134824,85.5232,1.038294,0.9111550353816253,Yes,Yes,Yes,Yes,Yes,Yes
27,3.0,(383.0)440.45,(2.3)2.63,(75.0)75.0,(1.2)1.44,547.757935,54.771774,3.818368,83.8248,0.983437,1.1282827327079015,Yes,Yes,Yes,Yes,Yes,Yes
27,4.0,(383.0)440.45,(2.3)2.63,(75.0)75.0,(1.2)1.44,522.043363,54.354132,3.63414,82.1264,1.186972,0.8354097338201942,Yes,Yes,Yes,Yes,Yes,Yes
27,5.0,(383.0)440.45,(2.3)2.63,(75.0)75.0,(1.2)1.44,617.45254,55.812072,3.449912,80.428,1.132116,0.9975365225907791,Yes,Yes,Yes,Yes,Yes,Yes
27,6.0,(383.0)440.45,(2.3)2.63,(75.0)75.0,(1.2)1.44,591.737968,55.442589,3.265684,86.7296,1.077259,0.9913306769163133,Yes,Yes,Yes,Yes,Yes,Yes
27,7.0,(383.0)440.45,(2.3)2.63,(75.0)75.0,(1.2)1.44,566.023396,55.056688,3.081456,85.0312,1.022403,0.8784574679573035,Yes,Yes,Yes,Yes,Yes,Yes
27,8.0,(383.0)440.45,(2.3)2.63,(75.0)75.0,(1.2)1.44,540.308824,54.652841,3.765,83.3328,1.225938,0.9155846787370046,Yes,Yes,Yes,Yes,Yes,Yes
27,9.0,(383.0)440.45,(2.3)2.63,(75.0)75.0,(1.2)1.44,514.594252,54.229299,3.580772,81.6344,1.171081,0.802712166395872,Yes,Yes,Yes,Yes,Yes,Yes
27,10.0,(383.0)440.45,(2.3)2.63,(75.0)75.0,(1.2)1.44,610.00343,55.706646,3.396544,87.936,1.116225,1.0715056241035288,Yes,Yes,Yes,Yes,Yes,Yes
28,1.0,(366.0)420.90,(4.6)5.27,(75.0)75.0,(6.2)7.09,548.504253,54.7836,6.287241,85.5568,5.130618,0.913388293405462,Yes,Yes,Yes,Yes,Yes,Yes
28,2.0,(366.0)420.90,(4.6)5.27,(75.0)75.0,(6.2)7.09,523.931059,54.385483,7.656572,83.8584,4.859833,1.1305155382160732,Yes,Yes,Yes,Yes,Yes,Yes
28,3.0,(366.0)420.90,(4.6)5.27,(75.0)75.0,(6.2)7.09,499.357865,53.968238,7.287511,82.16,5.864529,0.8376425405661128,Yes,Yes,Yes,Yes,Yes,Yes
28,4.0,(366.0)420.90,(4.6)5.27,(75.0)75.0,(6.2)7.09,590.53217,55.424871,6.918451,80.4616,5.593744,0.9997698967827036,Yes,Yes,Yes,Yes,Yes,Yes
28,5.0,(366.0)420.90,(4.6)5.27,(75.0)75.0,(6.2)7.09,565.958976,55.055699,6.54939,86.7632,5.32296,0.993563591087815,Yes,Yes,Yes,Yes,Yes,Yes
28,6.0,(366.0)420.90,(4.6)5.27,(75.0)75.0,(6.2)7.09,541.385782,54.670137,6.18033,85.0648,5.052176,0.8806908085569054,Yes,Yes,Yes,Yes,Yes,Yes
28,7.0,(366.0)420.90,(4.6)5.27,(75.0)75.0,(6.2)7.09,516.812587,54.266662,7.549661,83.3664,6.056871,0.9178180257032501,Yes,Yes,Yes,Yes,Yes,Yes
